longitude,latitude,flood_susceptibility,risk_class,risk_label
6.985570469798658,5.41979877852349,0.7352338824933207,3.0,high
6.985570469798658,5.420358060402685,0.7348410125494425,3.0,high
6.985570469798658,5.4209173422818795,0.734307641054387,3.0,high
6.985570469798658,5.421476624161074,0.7335930828792827,3.0,high
6.985570469798658,5.422035906040269,0.7326562332188673,3.0,high
6.985570469798658,5.422595187919463,0.7314605981946154,3.0,high
6.985570469798658,5.423154469798658,0.7299815326963601,3.0,high
6.985570469798658,5.423713751677853,0.7282153838221361,3.0,high
6.985570469798658,5.424273033557047,0.7261897792407024,3.0,high
6.985570469798658,5.424832315436242,0.7239739253947366,3.0,high
6.985570469798658,5.4253915973154365,0.7216875694415701,3.0,high
6.985570469798658,5.425950879194631,0.7195071903484094,3.0,high
6.985570469798658,5.426510161073826,0.7176678740331164,3.0,high
6.985570469798658,5.42706944295302,0.7164590550536964,3.0,high
6.985570469798658,5.427628724832215,0.7162118645590831,3.0,high
6.985570469798658,5.42818800671141,0.7172753932949605,3.0,high
6.985570469798658,5.428747288590604,0.7199790952919551,3.0,high
6.985570469798658,5.429306570469799,0.7245791955599798,3.0,high
6.985570469798658,5.4298658523489935,0.7311885777014284,3.0,high
6.985570469798658,5.430425134228188,0.7396922816491647,3.0,high
6.985570469798658,5.430984416107383,0.74965480394491,3.0,high
6.985570469798658,5.431543697986577,0.760233803753098,3.0,high
6.985570469798658,5.432102979865772,0.7701385463850059,3.0,high
6.985570469798658,5.432662261744967,0.7777295549426515,3.0,high
6.985570469798658,5.433221543624161,0.781417756655342,3.0,high
6.985570469798658,5.433780825503356,0.7803642189932496,3.0,high
6.985570469798658,5.434340107382551,0.7749710005342283,3.0,high
6.985570469798658,5.434899389261745,0.7666071304310975,3.0,high
6.985570469798658,5.43545867114094,0.7568846763310217,3.0,high
6.985570469798658,5.4360179530201345,0.7471420889175262,3.0,high
6.985570469798658,5.436577234899329,0.7382856827257591,3.0,high
6.985570469798658,5.437136516778524,0.7308251889246378,3.0,high
6.985570469798658,5.437695798657718,0.7249671985045638,3.0,high
6.985570469798658,5.438255080536913,0.7207100570300116,3.0,high
6.985570469798658,5.438814362416108,0.7179232597547227,3.0,high
6.985570469798658,5.439373644295302,0.7164080471187146,3.0,high
6.985570469798658,5.439932926174497,0.7159403700145441,3.0,high
6.985570469798658,5.4404922080536915,0.7162990047350468,3.0,high
6.985570469798658,5.441051489932886,0.7172820983212556,3.0,high
6.985570469798658,5.441610771812081,0.7187153241973476,3.0,high
6.985570469798658,5.442170053691275,0.720454387389788,3.0,high
6.985570469798658,5.44272933557047,0.7223840368452845,3.0,high
6.985570469798658,5.443288617449665,0.7244151599177289,3.0,high
6.985570469798658,5.443847899328859,0.7264810306256784,3.0,high
6.985570469798658,5.444407181208054,0.7285333892054118,3.0,high
6.985570469798658,5.4449664630872485,0.7305387447757641,3.0,high
6.985570469798658,5.445525744966443,0.7324750989684556,3.0,high
6.985570469798658,5.446085026845638,0.7343291647660621,3.0,high
6.985570469798658,5.446644308724832,0.7360940813430978,3.0,high
6.985570469798658,5.447203590604027,0.7377675859673458,3.0,high
6.985570469798658,5.447762872483222,0.7393505857421689,3.0,high
6.985570469798658,5.448322154362416,0.740846066625948,3.0,high
6.985570469798658,5.448881436241611,0.7422582791132046,3.0,high
6.985570469798658,5.4494407181208055,0.7435921456381667,3.0,high
6.985570469798658,5.45,0.7445806700310613,3.0,high
6.986241610738255,5.366667,0.5107187268171692,1.0,low
6.986241610738255,5.367226281879194,0.51135176891629,1.0,low
6.986241610738255,5.367785563758389,0.5118809518110138,1.0,low
6.986241610738255,5.3683448456375835,0.5126339671718753,1.0,low
6.986241610738255,5.368904127516778,0.5136110153616945,1.0,low
6.986241610738255,5.369463409395973,0.51480929163512,1.0,low
6.986241610738255,5.370022691275167,0.5162228038190138,1.0,low
6.986241610738255,5.370581973154362,0.5178422720781074,1.0,low
6.986241610738255,5.371141255033557,0.5196551221837484,1.0,low
6.986241610738255,5.371700536912751,0.6016455779892339,2.0,moderate
6.986241610738255,5.372259818791946,0.6037948520368012,2.0,moderate
6.986241610738255,5.3728191006711405,0.6060814260852176,2.0,moderate
6.986241610738255,5.373378382550335,0.60848140666362,2.0,moderate
6.986241610738255,5.37393766442953,0.6109689353429248,2.0,moderate
6.986241610738255,5.374496946308724,0.6135166300010954,2.0,moderate
6.986241610738255,5.375056228187919,0.616096032522433,2.0,moderate
6.986241610738255,5.375615510067114,0.6186780405047212,2.0,moderate
6.986241610738255,5.376174791946308,0.621233305829261,2.0,moderate
6.986241610738255,5.376734073825503,0.6237325912992805,2.0,moderate
6.986241610738255,5.377293355704698,0.62614708751371,2.0,moderate
6.986241610738255,5.377852637583892,0.6284487046325328,2.0,moderate
6.986241610738255,5.378411919463087,0.6306103656097509,2.0,moderate
6.986241610738255,5.3789712013422815,0.632606335327835,2.0,moderate
6.986241610738255,5.379530483221476,0.6344126189945647,2.0,moderate
6.986241610738255,5.380089765100671,0.636007448024507,2.0,moderate
6.986241610738255,5.380649046979865,0.6373718398477614,2.0,moderate
6.986241610738255,5.38120832885906,0.6384901738125576,2.0,moderate
6.986241610738255,5.381767610738255,0.6393506824340979,2.0,moderate
6.986241610738255,5.382326892617449,0.6399457368699863,2.0,moderate
6.986241610738255,5.382886174496644,0.6402718260014136,2.0,moderate
6.986241610738255,5.3834454563758385,0.6403291918174958,2.0,moderate
6.986241610738255,5.384004738255033,0.6401211695137384,2.0,moderate
6.986241610738255,5.384564020134228,0.6396533554263947,2.0,moderate
6.986241610738255,5.385123302013422,0.6389327627686385,2.0,moderate
6.986241610738255,5.385682583892617,0.6379671182093137,2.0,moderate
6.986241610738255,5.386241865771812,0.6367644158838877,2.0,moderate
6.986241610738255,5.386801147651006,0.6353328015320108,2.0,moderate
6.986241610738255,5.387360429530201,0.6336808255013554,2.0,moderate
6.986241610738255,5.3879197114093955,0.6318180865926692,2.0,moderate
6.986241610738255,5.38847899328859,0.6297562875578852,2.0,moderate
6.986241610738255,5.389038275167785,0.6275107309005977,2.0,moderate
6.986241610738255,5.389597557046979,0.6251022917889116,2.0,moderate
6.986241610738255,5.390156838926174,0.6225599035294275,2.0,moderate
6.986241610738255,5.390716120805369,0.6199235684218223,2.0,moderate
6.986241610738255,5.391275402684563,0.6172478477923159,2.0,moderate
6.986241610738255,5.391834684563758,0.6146056698712782,2.0,moderate
6.986241610738255,5.3923939664429525,0.6120920988915687,2.0,moderate
6.986241610738255,5.392953248322147,0.6098274086370105,2.0,moderate
6.986241610738255,5.393512530201342,0.6079583831252463,2.0,moderate
6.986241610738255,5.394071812080536,0.7066562392027591,3.0,high
6.986241610738255,5.394631093959731,0.7061090036744437,3.0,high
6.986241610738255,5.395190375838926,0.7065057563489472,3.0,high
6.986241610738255,5.39574965771812,0.7080101899564823,3.0,high
6.986241610738255,5.396308939597315,0.7107219286719331,3.0,high
6.986241610738255,5.39686822147651,0.7146266476650358,3.0,high
6.986241610738255,5.397427503355704,0.7195410657650498,3.0,high
6.986241610738255,5.397986785234899,0.7250673036127679,3.0,high
6.986241610738255,5.3985460671140935,0.7305834256962354,3.0,high
6.986241610738255,5.399105348993288,0.735309559491103,3.0,high
6.986241610738255,5.399664630872483,0.7384835869532893,3.0,high
6.986241610738255,5.400223912751677,0.739621274880998,3.0,high
6.986241610738255,5.400783194630872,0.7387273757722579,3.0,high
6.986241610738255,5.401342476510067,0.7362957183117289,3.0,high
6.986241610738255,5.401901758389261,0.7330918228432513,3.0,high
6.986241610738255,5.402461040268456,0.7298798546143734,3.0,high
6.986241610738255,5.4030203221476505,0.7272394347484401,3.0,high
6.986241610738255,5.403579604026845,0.7255023372215583,3.0,high
6.986241610738255,5.40413888590604,0.7247709287192581,3.0,high
6.986241610738255,5.404698167785234,0.7249737846866198,3.0,high
6.986241610738255,5.405257449664429,0.7259291687793941,3.0,high
6.986241610738255,5.405816731543624,0.7274016452258787,3.0,high
6.986241610738255,5.406376013422818,0.7291464558790082,3.0,high
6.986241610738255,5.406935295302013,0.7309412430984721,3.0,high
6.986241610738255,5.4074945771812075,0.7326066001109734,3.0,high
6.986241610738255,5.408053859060402,0.734017031305207,3.0,high
6.986241610738255,5.408613140939597,0.7351034136830232,3.0,high
6.986241610738255,5.409172422818792,0.6358479663412674,2.0,moderate
6.986241610738255,5.409731704697987,0.6362734206870372,2.0,moderate
6.986241610738255,5.4102909865771815,0.6364290596797441,2.0,moderate
6.986241610738255,5.410850268456376,0.636376699052012,2.0,moderate
6.986241610738255,5.411409550335571,0.6361790936849163,2.0,moderate
6.986241610738255,5.411968832214765,0.6358920049908473,2.0,moderate
6.986241610738255,5.41252811409396,0.6355599377105774,2.0,moderate
6.986241610738255,5.413087395973155,0.6352147982762358,2.0,moderate
6.986241610738255,5.413646677852349,0.734876491401969,3.0,high
6.986241610738255,5.414205959731544,0.7345545722716544,3.0,high
6.986241610738255,5.414765241610739,0.7342503014018813,3.0,high
6.986241610738255,5.415324523489933,0.7339586771990936,3.0,high
6.986241610738255,5.415883805369128,0.7336701956819891,3.0,high
6.986241610738255,5.4164430872483225,0.7333722036216588,3.0,high
6.986241610738255,5.417002369127517,0.7330497855478697,3.0,high
6.986241610738255,5.417561651006712,0.7326861752713503,3.0,high
6.986241610738255,5.418120932885906,0.732262724663993,3.0,high
6.986241610738255,5.418680214765101,0.7317585081118583,3.0,high
6.986241610738255,5.419239496644296,0.731149697723652,3.0,high
6.986241610738255,5.41979877852349,0.730408914656608,3.0,high
6.986241610738255,5.420358060402685,0.729504841929906,3.0,high
6.986241610738255,5.4209173422818795,0.7284024607961235,3.0,high
6.986241610738255,5.421476624161074,0.7270643219855402,3.0,high
6.986241610738255,5.422035906040269,0.7254532517127705,3.0,high
6.986241610738255,5.422595187919463,0.723536787674744,3.0,high
6.986241610738255,5.423154469798658,0.7212934280782304,3.0,high
6.986241610738255,5.423713751677853,0.7187204783699108,3.0,high
6.986241610738255,5.424273033557047,0.7158429537126751,3.0,high
6.986241610738255,5.424832315436242,0.712722706786171,3.0,high
6.986241610738255,5.4253915973154365,0.7094667277932512,3.0,high
6.986241610738255,5.425950879194631,0.7062333637977969,3.0,high
6.986241610738255,5.426510161073826,0.7032349333236234,3.0,high
6.986241610738255,5.42706944295302,0.7007347938909101,3.0,high
6.986241610738255,5.427628724832215,0.699036384145423,3.0,high
6.986241610738255,5.42818800671141,0.698461303577476,3.0,high
6.986241610738255,5.428747288590604,0.6993134878619822,3.0,high
6.986241610738255,5.429306570469799,0.7018275123695077,3.0,high
6.986241610738255,5.4298658523489935,0.7061016210094571,3.0,high
6.986241610738255,5.430425134228188,0.7120208920236126,3.0,high
6.986241610738255,5.430984416107383,0.7191838509582651,3.0,high
6.986241610738255,5.431543697986577,0.7268580347905256,3.0,high
6.986241610738255,5.432102979865772,0.734006706337234,3.0,high
6.986241610738255,5.432662261744967,0.7394409542857661,3.0,high
6.986241610738255,5.433221543624161,0.7421234138107593,3.0,high
6.986241610738255,5.433780825503356,0.7415364603980719,3.0,high
6.986241610738255,5.434340107382551,0.7378924340367388,3.0,high
6.986241610738255,5.434899389261745,0.7320190700578562,3.0,high
6.986241610738255,5.43545867114094,0.7250151460797825,3.0,high
6.986241610738255,5.4360179530201345,0.7179157040130622,3.0,high
6.986241610738255,5.436577234899329,0.7115042947627948,3.0,high
6.986241610738255,5.437136516778524,0.7062658112836866,3.0,high
6.986241610738255,5.437695798657718,0.7024207414867114,3.0,high
6.986241610738255,5.438255080536913,0.6999908385113703,3.0,high
6.986241610738255,5.438814362416108,0.6988675128510762,3.0,high
6.986241610738255,5.439373644295302,0.6988698308456354,3.0,high
6.986241610738255,5.439932926174497,0.6997879376831762,3.0,high
6.986241610738255,5.4404922080536915,0.7014123075534628,3.0,high
6.986241610738255,5.441051489932886,0.7035512481278716,3.0,high
6.986241610738255,5.441610771812081,0.7060396542444578,3.0,high
6.986241610738255,5.442170053691275,0.7087418076283436,3.0,high
6.986241610738255,5.44272933557047,0.7115504922605753,3.0,high
6.986241610738255,5.443288617449665,0.7143840970641504,3.0,high
6.986241610738255,5.443847899328859,0.7171828414637986,3.0,high
6.986241610738255,5.444407181208054,0.719904835957724,3.0,high
6.986241610738255,5.4449664630872485,0.7225223836328103,3.0,high
6.986241610738255,5.445525744966443,0.7250187225045337,3.0,high
6.986241610738255,5.446085026845638,0.7273852790529955,3.0,high
6.986241610738255,5.446644308724832,0.7296194279018828,3.0,high
6.986241610738255,5.447203590604027,0.7317227130341721,3.0,high
6.986241610738255,5.447762872483222,0.733699468829007,3.0,high
6.986241610738255,5.448322154362416,0.7355557752968518,3.0,high
6.986241610738255,5.448881436241611,0.6372986851628902,2.0,moderate
6.986241610738255,5.4494407181208055,0.638935667172222,2.0,moderate
6.986241610738255,5.45,0.6402497766391452,2.0,moderate
6.986912751677853,5.366667,0.5053894100237878,1.0,low
6.986912751677853,5.367226281879194,0.5060333297275751,1.0,low
6.986912751677853,5.367785563758389,0.5065686448609005,1.0,low
6.986912751677853,5.3683448456375835,0.5073559725188866,1.0,low
6.986912751677853,5.368904127516778,0.5083968933075819,1.0,low
6.986912751677853,5.369463409395973,0.5096895251280237,1.0,low
6.986912751677853,5.370022691275167,0.511228260741215,1.0,low
6.986912751677853,5.370581973154362,0.5130036062895219,1.0,low
6.986912751677853,5.371141255033557,0.515002139070648,1.0,low
6.986912751677853,5.371700536912751,0.5172065951882686,1.0,low
6.986912751677853,5.372259818791946,0.5995960881711768,2.0,moderate
6.986912751677853,5.3728191006711405,0.6021464492793283,2.0,moderate
6.986912751677853,5.373378382550335,0.6048306701920129,2.0,moderate
6.986912751677853,5.37393766442953,0.6076194202906113,2.0,moderate
6.986912751677853,5.374496946308724,0.6104816048532024,2.0,moderate
6.986912751677853,5.375056228187919,0.6133849279747839,2.0,moderate
6.986912751677853,5.375615510067114,0.6162964254566089,2.0,moderate
6.986912751677853,5.376174791946308,0.6191829385837523,2.0,moderate
6.986912751677853,5.376734073825503,0.6220115097795615,2.0,moderate
6.986912751677853,5.377293355704698,0.6247496955638493,2.0,moderate
6.986912751677853,5.377852637583892,0.6273658106477996,2.0,moderate
6.986912751677853,5.378411919463087,0.6298291380312134,2.0,moderate
6.986912751677853,5.3789712013422815,0.6321101603263046,2.0,moderate
6.986912751677853,5.379530483221476,0.6341808807307882,2.0,moderate
6.986912751677853,5.380089765100671,0.6360152979997967,2.0,moderate
6.986912751677853,5.380649046979865,0.6375900670291653,2.0,moderate
6.986912751677853,5.38120832885906,0.6388853097657051,2.0,moderate
6.986912751677853,5.381767610738255,0.6398854514859781,2.0,moderate
6.986912751677853,5.382326892617449,0.6405798801036598,2.0,moderate
6.986912751677853,5.382886174496644,0.6409632096150638,2.0,moderate
6.986912751677853,5.3834454563758385,0.6410350040730882,2.0,moderate
6.986912751677853,5.384004738255033,0.6407989675805447,2.0,moderate
6.986912751677853,5.384564020134228,0.6402617630983602,2.0,moderate
6.986912751677853,5.385123302013422,0.6394317171358955,2.0,moderate
6.986912751677853,5.385682583892617,0.6383176689416103,2.0,moderate
6.986912751677853,5.386241865771812,0.6369281545651826,2.0,moderate
6.986912751677853,5.386801147651006,0.6352710265553356,2.0,moderate
6.986912751677853,5.387360429530201,0.6333535391031156,2.0,moderate
6.986912751677853,5.3879197114093955,0.6311828923339572,2.0,moderate
6.986912751677853,5.38847899328859,0.6287672244823423,2.0,moderate
6.986912751677853,5.389038275167785,0.6261170539820725,2.0,moderate
6.986912751677853,5.389597557046979,0.6232471909337582,2.0,moderate
6.986912751677853,5.390156838926174,0.6201791461463338,2.0,moderate
6.986912751677853,5.390716120805369,0.6169440534592957,2.0,moderate
6.986912751677853,5.391275402684563,0.6135860727529244,2.0,moderate
6.986912751677853,5.391834684563758,0.6101661383630613,2.0,moderate
6.986912751677853,5.3923939664429525,0.6067657378331272,2.0,moderate
6.986912751677853,5.392953248322147,0.6034901258811746,2.0,moderate
6.986912751677853,5.393512530201342,0.600469984861167,2.0,moderate
6.986912751677853,5.394071812080536,0.5978600535279511,2.0,moderate
6.986912751677853,5.394631093959731,0.5958327442238723,2.0,moderate
6.986912751677853,5.395190375838926,0.6945644521087091,3.0,high
6.986912751677853,5.39574965771812,0.6942124877913436,3.0,high
6.986912751677853,5.396308939597315,0.6948818723969554,3.0,high
6.986912751677853,5.39686822147651,0.6965842560708155,3.0,high
6.986912751677853,5.397427503355704,0.6991964229616101,3.0,high
6.986912751677853,5.397986785234899,0.7024329070693462,3.0,high
6.986912751677853,5.3985460671140935,0.7058538329982087,3.0,high
6.986912751677853,5.399105348993288,0.7089290921180176,3.0,high
6.986912751677853,5.399664630872483,0.7111634872818733,3.0,high
6.986912751677853,5.400223912751677,0.7122498283106466,3.0,high
6.986912751677853,5.400783194630872,0.7121783436846352,3.0,high
6.986912751677853,5.401342476510067,0.7112362455034273,3.0,high
6.986912751677853,5.401901758389261,0.7098958666352149,3.0,high
6.986912751677853,5.402461040268456,0.7086572050603617,3.0,high
6.986912751677853,5.4030203221476505,0.7079197581540526,3.0,high
6.986912751677853,5.403579604026845,0.7079190213519233,3.0,high
6.986912751677853,5.40413888590604,0.7087224496626179,3.0,high
6.986912751677853,5.404698167785234,0.7102618753353687,3.0,high
6.986912751677853,5.405257449664429,0.7123798523416351,3.0,high
6.986912751677853,5.405816731543624,0.714874955395284,3.0,high
6.986912751677853,5.406376013422818,0.7175387234929975,3.0,high
6.986912751677853,5.406935295302013,0.6201821975429667,2.0,moderate
6.986912751677853,5.4074945771812075,0.6226526845808406,2.0,moderate
6.986912751677853,5.408053859060402,0.62484221885412,2.0,moderate
6.986912751677853,5.408613140939597,0.6266891339515125,2.0,moderate
6.986912751677853,5.409172422818792,0.6281740148064384,2.0,moderate
6.986912751677853,5.409731704697987,0.6293114649144477,2.0,moderate
6.986912751677853,5.4102909865771815,0.6301395064917533,2.0,moderate
6.986912751677853,5.410850268456376,0.6307086361824684,2.0,moderate
6.986912751677853,5.411409550335571,0.6310722904402634,2.0,moderate
6.986912751677853,5.411968832214765,0.63127978640601,2.0,moderate
6.986912751677853,5.41252811409396,0.6313720078075366,2.0,moderate
6.986912751677853,5.413087395973155,0.6313795008593406,2.0,moderate
6.986912751677853,5.413646677852349,0.6313223495683673,2.0,moderate
6.986912751677853,5.414205959731544,0.6312111632381591,2.0,moderate
6.986912751677853,5.414765241610739,0.631048616015126,2.0,moderate
6.986912751677853,5.415324523489933,0.6308311292167472,2.0,moderate
6.986912751677853,5.415883805369128,0.6305504254873391,2.0,moderate
6.986912751677853,5.4164430872483225,0.6301947902458832,2.0,moderate
6.986912751677853,5.417002369127517,0.629749952363902,2.0,moderate
6.986912751677853,5.417561651006712,0.7291995527980712,3.0,high
6.986912751677853,5.418120932885906,0.7285252182600226,3.0,high
6.986912751677853,5.418680214765101,0.7277063059547801,3.0,high
6.986912751677853,5.419239496644296,0.7267194404682644,3.0,high
6.986912751677853,5.41979877852349,0.7255380262134583,3.0,high
6.986912751677853,5.420358060402685,0.7241319842172351,3.0,high
6.986912751677853,5.4209173422818795,0.7224680195679916,3.0,high
6.986912751677853,5.421476624161074,0.7205107577905254,3.0,high
6.986912751677853,5.422035906040269,0.7182250727561936,3.0,high
6.986912751677853,5.422595187919463,0.7155798462299834,3.0,high
6.986912751677853,5.423154469798658,0.7125532436284749,3.0,high
6.986912751677853,5.423713751677853,0.7091393768292671,3.0,high
6.986912751677853,5.424273033557047,0.7053559856268936,3.0,high
6.986912751677853,5.424832315436242,0.7012525366110449,3.0,high
6.986912751677853,5.4253915973154365,0.6969179166476025,3.0,high
6.986912751677853,5.425950879194631,0.6924866510031198,3.0,high
6.986912751677853,5.426510161073826,0.6881422411611524,3.0,high
6.986912751677853,5.42706944295302,0.6841157555437436,3.0,high
6.986912751677853,5.427628724832215,0.680677268604696,3.0,high
6.986912751677853,5.42818800671141,0.6781173345281102,3.0,high
6.986912751677853,5.428747288590604,0.6767158010363492,3.0,high
6.986912751677853,5.429306570469799,0.6766965106862582,3.0,high
6.986912751677853,5.4298658523489935,0.678169509232998,3.0,high
6.986912751677853,5.430425134228188,0.6810678925069192,3.0,high
6.986912751677853,5.430984416107383,0.6850944496415459,3.0,high
6.986912751677853,5.431543697986577,0.6897024416114217,3.0,high
6.986912751677853,5.432102979865772,0.6941405909815126,3.0,high
6.986912751677853,5.432662261744967,0.697584580183163,3.0,high
6.986912751677853,5.433221543624161,0.699343257980933,3.0,high
6.986912751677853,5.433780825503356,0.6990703633816818,3.0,high
6.986912751677853,5.434340107382551,0.6968755760671241,3.0,high
6.986912751677853,5.434899389261745,0.6932695625152645,3.0,high
6.986912751677853,5.43545867114094,0.6889796264960601,3.0,high
6.986912751677853,5.4360179530201345,0.6847396862651127,3.0,high
6.986912751677853,5.436577234899329,0.6811398228027745,3.0,high
6.986912751677853,5.437136516778524,0.6785610873217138,3.0,high
6.986912751677853,5.437695798657718,0.6771781070327056,3.0,high
6.986912751677853,5.438255080536913,0.6769992603721497,3.0,high
6.986912751677853,5.438814362416108,0.677919171015425,3.0,high
6.986912751677853,5.439373644295302,0.6797680086480737,3.0,high
6.986912751677853,5.439932926174497,0.6823504656251388,3.0,high
6.986912751677853,5.4404922080536915,0.6854727737968129,3.0,high
6.986912751677853,5.441051489932886,0.6889590527099132,3.0,high
6.986912751677853,5.441610771812081,0.69265942729693,3.0,high
6.986912751677853,5.442170053691275,0.6964524616597079,3.0,high
6.986912751677853,5.44272933557047,0.7002440698869321,3.0,high
6.986912751677853,5.443288617449665,0.7039645246364599,3.0,high
6.986912751677853,5.443847899328859,0.7075646690475494,3.0,high
6.986912751677853,5.444407181208054,0.7110120214625331,3.0,high
6.986912751677853,5.4449664630872485,0.7142871597506149,3.0,high
6.986912751677853,5.445525744966443,0.7173805690296611,3.0,high
6.986912751677853,5.446085026845638,0.7202900103439582,3.0,high
6.986912751677853,5.446644308724832,0.6230183957461789,2.0,moderate
6.986912751677853,5.447203590604027,0.6255721187274743,2.0,moderate
6.986912751677853,5.447762872483222,0.6279597744019897,2.0,moderate
6.986912751677853,5.448322154362416,0.630191201954446,2.0,moderate
6.986912751677853,5.448881436241611,0.632276786589864,2.0,moderate
6.986912751677853,5.4494407181208055,0.6342269659193256,2.0,moderate
6.986912751677853,5.45,0.6358783071136913,2.0,moderate
6.98758389261745,5.366667,0.49966545519291145,1.0,low
6.98758389261745,5.367226281879194,0.500309566276287,1.0,low
6.98758389261745,5.367785563758389,0.5008390464496316,1.0,low
6.98758389261745,5.3683448456375835,0.50165165189477,1.0,low
6.98758389261745,5.368904127516778,0.5027508685855829,1.0,low
6.98758389261745,5.369463409395973,0.5041362136706962,1.0,low
6.98758389261745,5.370022691275167,0.5058028574339891,1.0,low
6.98758389261745,5.370581973154362,0.5077413683192299,1.0,low
6.98758389261745,5.371141255033557,0.5099376102228963,1.0,low
6.98758389261745,5.371700536912751,0.5123728110373337,1.0,low
6.98758389261745,5.372259818791946,0.515023808051093,1.0,low
6.98758389261745,5.3728191006711405,0.51786346079948,1.0,low
6.98758389261745,5.373378382550335,0.600861207095603,2.0,moderate
6.98758389261745,5.37393766442953,0.6039837250349304,2.0,moderate
6.98758389261745,5.374496946308724,0.6071956542533784,2.0,moderate
6.98758389261745,5.375056228187919,0.6104603246907775,2.0,moderate
6.98758389261745,5.375615510067114,0.6137404411618318,2.0,moderate
6.98758389261745,5.376174791946308,0.6169986774093194,2.0,moderate
6.98758389261745,5.376734073825503,0.6201981441323052,2.0,moderate
6.98758389261745,5.377293355704698,0.6233027120115241,2.0,moderate
6.98758389261745,5.377852637583892,0.6262771935274828,2.0,moderate
6.98758389261745,5.378411919463087,0.6290874168777266,2.0,moderate
6.98758389261745,5.3789712013422815,0.6317002607967283,2.0,moderate
6.98758389261745,5.379530483221476,0.6340837559949796,2.0,moderate
6.98758389261745,5.380089765100671,0.6362073851101449,2.0,moderate
6.98758389261745,5.380649046979865,0.6380427061525028,2.0,moderate
6.98758389261745,5.38120832885906,0.6395643564122869,2.0,moderate
6.98758389261745,5.381767610738255,0.6407513501886791,2.0,moderate
6.98758389261745,5.382326892617449,0.6415883952453871,2.0,moderate
6.98758389261745,5.382886174496644,0.6420668126278947,2.0,moderate
6.98758389261745,5.3834454563758385,0.6421846676394497,2.0,moderate
6.98758389261745,5.384004738255033,0.6419459469948895,2.0,moderate
6.98758389261745,5.384564020134228,0.6413589484212944,2.0,moderate
6.98758389261745,5.385123302013422,0.6404343025441709,2.0,moderate
6.98758389261745,5.385682583892617,0.6391831025770606,2.0,moderate
6.98758389261745,5.386241865771812,0.6376154957363999,2.0,moderate
6.98758389261745,5.386801147651006,0.6357399024428029,2.0,moderate
6.98758389261745,5.387360429530201,0.6335628769071977,2.0,moderate
6.98758389261745,5.3879197114093955,0.6310895463552576,2.0,moderate
6.98758389261745,5.38847899328859,0.6283245557855737,2.0,moderate
6.98758389261745,5.389038275167785,0.6252734713670484,2.0,moderate
6.98758389261745,5.389597557046979,0.6219446312179955,2.0,moderate
6.98758389261745,5.390156838926174,0.6183514585239658,2.0,moderate
6.98758389261745,5.390716120805369,0.6145152554554141,2.0,moderate
6.98758389261745,5.391275402684563,0.6104684646030841,2.0,moderate
6.98758389261745,5.391834684563758,0.6062583023083342,2.0,moderate
6.98758389261745,5.3923939664429525,0.6019505162937965,2.0,moderate
6.98758389261745,5.392953248322147,0.597632778964388,2.0,moderate
6.98758389261745,5.393512530201342,0.593416887793724,2.0,moderate
6.98758389261745,5.394071812080536,0.5894385252194932,2.0,moderate
6.98758389261745,5.394631093959731,0.5858529151071535,2.0,moderate
6.98758389261745,5.395190375838926,0.5828244896064491,2.0,moderate
6.98758389261745,5.39574965771812,0.5805089793421557,2.0,moderate
6.98758389261745,5.396308939597315,0.6790276188261646,3.0,high
6.98758389261745,5.39686822147651,0.6784358612185706,3.0,high
6.98758389261745,5.397427503355704,0.678693188865575,3.0,high
6.98758389261745,5.397986785234899,0.6796453538575942,3.0,high
6.98758389261745,5.3985460671140935,0.6810330670122331,3.0,high
6.98758389261745,5.399105348993288,0.6825375239631613,3.0,high
6.98758389261745,5.399664630872483,0.6838596792069791,3.0,high
6.98758389261745,5.400223912751677,0.6848094946156318,3.0,high
6.98758389261745,5.400783194630872,0.6853665708924486,3.0,high
6.98758389261745,5.401342476510067,0.6856809918216495,3.0,high
6.98758389261745,5.401901758389261,0.686013600945689,3.0,high
6.98758389261745,5.402461040268456,0.6866462490672843,3.0,high
6.98758389261745,5.4030203221476505,0.687801485082862,3.0,high
6.98758389261745,5.403579604026845,0.6895966721735713,3.0,high
6.98758389261745,5.40413888590604,0.6920360677284254,3.0,high
6.98758389261745,5.404698167785234,0.6950301997585882,3.0,high
6.98758389261745,5.405257449664429,0.5984280757616124,2.0,moderate
6.98758389261745,5.405816731543624,0.602050631919993,2.0,moderate
6.98758389261745,5.406376013422818,0.6057187637917713,2.0,moderate
6.98758389261745,5.406935295302013,0.6092734762840433,2.0,moderate
6.98758389261745,5.4074945771812075,0.6125882254680917,2.0,moderate
6.98758389261745,5.408053859060402,0.6155745836257028,2.0,moderate
6.98758389261745,5.408613140939597,0.6181825474853192,2.0,moderate
6.98758389261745,5.409172422818792,0.620396719389646,2.0,moderate
6.98758389261745,5.409731704697987,0.6222295713232265,2.0,moderate
6.98758389261745,5.4102909865771815,0.6237130968895949,2.0,moderate
6.98758389261745,5.410850268456376,0.6248902056673624,2.0,moderate
6.98758389261745,5.411409550335571,0.6258070509016234,2.0,moderate
6.98758389261745,5.411968832214765,0.6265070863828416,2.0,moderate
6.98758389261745,5.41252811409396,0.6270271529940882,2.0,moderate
6.98758389261745,5.413087395973155,0.6273954680727004,2.0,moderate
6.98758389261745,5.413646677852349,0.6276311306407929,2.0,moderate
